youtube_id,kol_nickname,subscriber,kol_player_num,kol_country,kol_interact_rate,kol_player_num_mean,price,kol_wotokol_score 
164573,LNETSA,33200,4669107,,1,4121,￥4995.00-6444.00,3
200461,Veronica Meza,33200,4655085,,4,4074,￥5040.00-6552.00,3
206888,Maï,33200,4605384,,8,2017,￥4530.00-6025.00,4
217702,Jenn G.,33200,2734152,,7,4194,￥5010.00-6564.00,4
75488,Angela Walters,33300,2071251,,7,14295,￥3300.00-4323.00,4
209619,MyraASMR,33300,4827052,,7,3237,￥4935.00-6515.00,4
171983,For Her Vlog,33300,5783609,,5,10871,￥4590.00-6105.00,3
170026,JobGuide247,33300,6270662,,0,5513,￥5010.00-6564.00,2
229519,Lauren\'s Kitchen,33300,5500331,,0,2855,￥3150.00-4158.00,2
156982,Someday Mama,33300,9541453,,3,7970,￥4935.00-6564.00,3
178060,Lona Rose,33300,1837188,,5,1619,￥5010.00-6564.00,4
184612,太極風,33300,11700598,,1,9364,￥4395.00-5670.00,3
125738,Kelly Loef,33300,8864229,,3,17250,￥4605.00-5941.00,3
151208,Dflow Hoops,33300,7966004,加拿大,4,209102,￥2430.00-3208.00,3
192732,EgorievskTG,33300,13284137,,2,6189,￥5025.00-6633.00,2
127703,ramonda,33300,65204952,,0,29360,￥0.00-0.00,2
114407,أطيب وصفة,33300,3671900,,11,1553,￥4455.00-5747.00,4
229847,Rachel Brennan,33400,2887689,,5,2518,￥5205.00-6819.00,4
228718,Maria Alekseeva,33400,15419022,,2,11270,￥4215.00-5522.00,2
179021,ScarfingScarves,33400,3313797,,11,1466,￥3750.00-4913.00,4
222484,Mia Friis,33400,9330118,,2,31202,￥4815.00-6404.00,3
214887,christianzh,33400,10448666,,1,8101,￥4440.00-5906.00,3
87597,WinnieTheTzuTube,33400,5657112,,3,4829,￥4905.00-6426.00,3
136548,Croisières et Découvertes - Documentaires,33400,8979890,,0,2667,￥3225.00-4290.00,2
169722,Yana Creativa,33400,8582847,,6,3961,￥4815.00-6404.00,4
113497,Tatie Maryse VIDEOS,33500,3452046,,6,5176,￥3600.00-4716.00,4
210396,Sarah • BeautyBuzzHub,33500,2178932,,11,1816,￥5130.00-6721.00,1
179674,Nira Black,33500,1982484,,13,1643,￥4965.00-6604.00,4
213283,LIFE OF DMAN,33500,3915826,,3,4529,￥4410.00-5866.00,3
118735,Ana Melissa,33500,2030359,,9,1318,￥3630.00-4828.00,4
152661,Our Next Step,33500,29406826,,2,25198,￥5085.00-6611.00,2
191493,Maximus Rigor,33500,10033306,,0,7647,￥4080.00-5345.00,2
191138,Moyaosin TV Channel冇有綫電視台,33500,22920115,,0,9835,￥0.00-0.00,2
88216,vs Diabetes نتحدى السكري,33500,2755055,,1,1872,￥4905.00-6426.00,3
4604,Stargazerr Lyla,33600,2218055,,6,2696,￥4815.00-6356.00,4
96451,Shelley Elizabeth Designs,33600,16024666,,2,12614,￥4710.00-6171.00,3
213927,Shun Cook,33600,1807621,,9,40350,￥3345.00-4449.00,4
182967,RivieraRallynet,33600,30103145,,2,43441,￥23415.00-31142.00,2
205240,BlackHairVelvet,33600,4182443,,2,3644,￥5025.00-6533.00,3
211467,Ritz,33600,2365011,,3,1107,￥5160.00-6657.00,3
115394,diaoleppi,33600,57773710,,0,26447,￥0.00-0.00,2
179708,li ba,33600,17648242,,2,5982,￥3660.00-4832.00,2
132609,lexieslife1,33600,3280215,,6,1536,￥5190.00-6903.00,4
207023,Brie LUV,33600,5192685,,2,1545,￥4905.00-6377.00,3
221105,Dan Beaumont Space Museum,33600,18934569,加拿大,4,4955,￥2560.00-3303.00,3
141974,Amaya Channy,33700,4463903,,2,2215,￥4641.00-6080.00,3
234256,Dani Marie,33700,6029278,,3,5795,￥4275.00-5643.00,3
211720,Zoha TV,33700,19717017,,2,13960,￥3945.00-5247.00,2
172325,UMA MÃE ALTERNATIVA,33700,2662759,,11,2340,￥4965.00-6455.00,1
117428,สาขาเทคโนโลยีทางการศึกษา สสวท.,33700,8741273,,0,3795,￥4485.00-5831.00,2
218341,ExploreWesteros,33700,100545727,,0,25445,￥4095.00-5324.00,2
143162,Avalyn,33800,2022204,,4,1584,￥4815.00-6308.00,4
220580,Melisa Nava,33800,2902047,,5,2075,￥4005.00-5247.00,3
93371,爱听不听,33800,5750741,,3,10034,￥6041.00-7975.00,3
157753,Atousa,33800,3119446,,4,1717,￥3660.00-4832.00,4
107869,kgar15,33800,2568682,,8,1166,￥5160.00-6760.00,4
232419,จรัส บุณยธรรมา,33800,18843265,,0,8655,￥4875.00-6289.00,2
197900,100% INTERACTIVO,33800,16893747,,1,4610,￥3750.00-4988.00,3
85797,Nikita Yakovenko,33900,43854711,,2,30351,￥4065.00-5285.00,3
123682,Nina Badric,33900,29880810,,0,23224,￥4770.00-6345.00,2
130857,TheSwammie,33900,26852516,,2,16917,￥3675.00-4741.00,2
181355,bissembin film,33900,9170716,,31,5784,￥3795.00-5010.00,4
113346,Le cul de poule,33900,2052559,,12,1042,￥3315.00-4376.00,4
138387,ExtremeFitnessPro,33900,7991477,,2,6510,￥4740.00-6257.00,2
216913,WATCHTANAKA1,33900,37494271,,0,32106,￥0.00-0.00,2
166356,Blackpinkforblinkeu,33900,421323,,4,1144,￥3540.00-4638.00,4
127573,luis pagan,33900,17822609,,0,7147,￥4050.00-5306.00,2
129994,東方新地 More 雜誌,33900,9753440,,2,4048,￥4155.00-5402.00,2
130167,Matilde Carliter,34000,5029615,,5,2906,￥4935.00-6367.00,4
201020,Woody AE,34000,2197232,,1,10146,￥4830.00-6328.00,3
209786,نواعم Nawaeem,34000,1657749,,4,1417,￥5070.00-6693.00,4
124270,Extramural Endeavors,34000,7650458,,4,6156,￥4905.00-6328.00,3
192776,Jodie Fox,34000,2646800,,3,2205,￥5145.00-6843.00,3
148003,AmberNevaeh,34000,2115412,,5,1995,￥4635.00-6072.00,4
168229,MyDigitalRealm,34000,18636831,,2,7776,￥4620.00-6145.00,2
139015,CGLeighCG,34000,21308172,,6,1111,￥4800.00-6288.00,4
193814,DPrincess28,34000,3995642,,10,1270,￥5190.00-6799.00,4
191952,새영 SAE YOUNG,34100,2355285,,1,14987,￥4185.00-5483.00,3
180445,Niall Delany,34100,18294420,,2,15081,￥4695.00-6245.00,2
212373,Maternity TrainingInternational,34100,21191179,,0,16775,￥0.00-0.00,2
195423,كلاليت قناة خدمات الصحة الشاملة,34100,2559570,,0,8211,￥4875.00-6435.00,2
230846,Supermodels Channel,34100,10871707,,2,3927,￥4050.00-5306.00,2
192254,Kristine Wiik,34100,13459826,,2,4272,￥5130.00-6669.00,2
229015,Smithsonian,34100,7971554,,6,2265,￥4590.00-6059.00,4
180201,良品电影,34100,11746081,,1,2176,￥732.00-974.00,3
205333,jybh012 - when all the warmth leaves us,34200,31948293,,4,26595,￥4785.00-6365.00,3
166651,Core adirect,34200,2901297,,1,2572,￥5220.00-6891.00,3
228882,Рецепты от Со Вкусом,34200,6245895,,6,4833,￥4365.00-5631.00,4
215453,Дмитрий Болотов,34200,3697149,,3,2618,￥3225.00-4161.00,3
110789,Nicocado,34200,2173029,,4,1928,￥5370.00-6928.00,4
162530,葉SuJi,34200,3034210,,2,2514,￥5010.00-6614.00,2
135161,Veronica Ulgheri,34200,4260407,,9,3772,￥5205.00-6715.00,4
167757,Allure Russia,34200,6633559,,1,2926,￥4815.00-6308.00,3
142359,KeepingUp WithKenzie,34200,2402457,,6,1128,￥5355.00-6908.00,4
172453,Karina Mucha,34300,7584,,8,2901,￥4950.00-6534.00,4
158572,CicciChic in cucina,34300,8254337,,9,4385,￥4020.00-5347.00,1
82591,Al Malekah,34300,4703678,,5,4060,￥5055.00-6673.00,4
143470,القوى الإنسانية امير جندارك,34300,1972997,,9,1600,￥4665.00-6065.00,1
204956,AimyLoves,34300,5087383,,2,4515,￥5235.00-6963.00,3
236126,GroomerTV,34300,7092872,,4,2031,￥4440.00-5728.00,4
4289,Charlotte Kreft,34400,4894660,,3,4681,￥4950.00-6386.00,3
89010,Elston Family Vlogs,34400,7274531,,10,2300,￥5175.00-6831.00,4
76297,Arabic Disney,34400,6654629,阿拉伯联合酋长国,0,4327,￥3630.00-4719.00,2
215445,Aja BEAUTYLIFE,34400,4537943,,3,15907,￥4965.00-6604.00,3
120393,Molly Rustas,34400,3574908,,2,13381,￥4080.00-5304.00,2
204750,Uniform Stories,34400,7682595,,0,6508,￥5145.00-6843.00,2
109826,balinttibike,34400,2387219,,10,1513,￥4170.00-5547.00,4
131426,codyates2181,34400,88474287,,2,67222,￥4515.00-5870.00,2
206922,Simylicious,34400,361724,,1,2545,￥5265.00-6898.00,3
115103,FASHTAG,34400,4562573,,2,4039,￥5250.00-6878.00,2
150546,A A,34400,15903106,,0,4490,￥4125.00-5445.00,2
184775,FanatikGraciatoutan,34400,17621364,,0,5082,￥0.00-0.00,2
94067,Mikechael Khrisna,34400,2522307,,1,2518,￥4695.00-6245.00,3
212843,Tiffany Weng,34500,2240078,,7,6514,￥3645.00-4812.00,4
146607,Vanessa K. Yee,34500,4001020,,4,3564,￥5280.00-6970.00,3
113394,Jalisa\'s Fashion Files,34500,5550291,,1,4850,￥5235.00-6963.00,3
197266,TG Woodworking,34500,7049551,,5,5152,￥4455.00-5747.00,3
127462,Florent Mothe,34500,3909151,,4,3940,￥5055.00-6623.00,2
119535,Doctor Looknuu,34500,29169130,,0,11611,￥0.00-0.00,2
133611,FutureTV Alam Alsabah,34500,11939714,,4,3762,￥5130.00-6772.00,3
110555,ZackScottPets,34500,2246305,,3,4279,￥5025.00-6583.00,3
150725,YSKch,34600,9533388,,5,2460,￥5430.00-7168.00,3
216607,seru,34600,18401761,,2,8552,￥5190.00-6903.00,2
129813,Nevariy,34600,67929433,,0,20082,￥6084.00-7971.00,2
140877,ItIsRomane,34700,2770679,,3,8761,￥4170.00-5421.00,3
195541,Модный Стиль,34700,7790675,,0,6784,￥5025.00-6533.00,2
101662,Masino Zummo,34700,13120264,,1,37487,￥3375.00-4455.00,3
229021,iLiszt,34700,52087066,,0,37413,￥4095.00-5324.00,2
88005,اسرار ومفاتيح السعادة الزوجية,34700,18159563,,0,15963,￥5040.00-6502.00,2
96714,FLORAL FOAM DOLL,34800,18220623,,1,5552,￥5070.00-6693.00,3
176514,Zeynep Çıpa,34800,1811314,,4,2365,￥3375.00-4422.00,4
113876,Rashmi Chandra,34900,5981700,,4,5698,￥3060.00-4040.00,3
187962,MaybeYes,34900,2036953,,6,3798,￥4980.00-6574.00,4
138105,The Deal Queen,34900,1598661,,3,1295,￥4965.00-6604.00,3
135162,Nina Rose,34900,1687165,,9,59449,￥5445.00-7242.00,4
136960,Erick Hanson,34900,3727640,,4,3246,￥5160.00-6812.00,3
132560,Sarit D.,34900,9827523,,2,7604,￥4395.00-5714.00,2
202919,Max Piccinini,34900,4320833,,9,1233,￥4605.00-5987.00,1
182650,LoveBLENDnBeauty,34900,3796427,,5,1205,￥5325.00-7083.00,3
186100,sandal khan,34900,15873346,,1,3961,￥4035.00-5206.00,3
127860,Adon,34900,2867076,阿拉伯联合酋长国,1,3494,￥4260.00-5581.00,3
78818,avery may,35000,2450942,,4,3932,￥3660.00-4868.00,4
198872,YEEZYMOV,35000,4426560,,8,16277,￥3345.00-4416.00,4
208013,Tricia Cusden,35000,7314787,,1,5549,￥4605.00-5987.00,3
75053,HuXia胡夏,35000,6976422,,2,6011,￥3975.00-5247.00,2
189442,Finist Sokol,35000,4978201,,5,2710,￥3045.00-4020.00,4
142014,lstudiopresents,35000,13495958,,3,6179,￥5220.00-6943.00,3
205733,Kate Noel,35000,2134681,,5,11272,￥3195.00-4250.00,4
86073,Celina T.,35000,28832217,,2,13269,￥5205.00-6819.00,2
86463,Mr Reyes,35000,15258407,,4,3967,￥4080.00-5427.00,3
173282,Camilla Mangiapelo,35100,1528338,,2,3268,￥5310.00-6850.00,3
201017,DVlogging,35100,3533623,,6,3142,￥5610.00-7406.00,4
160532,vivi marcucci,35100,2227321,,6,1763,￥5175.00-6728.00,4
188004,Biscoita,35100,3386139,,11,2960,￥5430.00-7005.00,1
88884,IKEA UK,35100,30661566,,1,258490,￥5145.00-6740.00,3
150488,3_bananasforaeuro,35100,22292829,,4,6378,￥3450.00-4485.00,4
231631,Inmix,35100,10888751,,4,5036,￥5190.00-6799.00,3
109868,Elina Oberemok,35100,8460090,,10,3967,￥5415.00-7148.00,4
198625,Lisa Lansing,35200,6454242,,10,8264,￥4245.00-5604.00,4
131002,Madeline Dominguez,35200,3229950,,6,6741,￥4320.00-5616.00,4
138997,The Vow Family,35200,6021656,加拿大,9,1438,￥2470.00-3187.00,1
205248,WOMEN and TIME. Biographies in images,35200,16921967,,2,12399,￥4290.00-5577.00,2
113355,Top 10,35200,26144684,,0,22941,￥0.00-0.00,2
116075,OiBeauty,35200,2531015,,5,3405,￥3465.00-4609.00,4
205294,2TRENDY,35200,3948613,,6,5102,￥5700.00-7524.00,4
127014,Arvin Pierce,35200,17846417,,2,13340,￥4200.00-5418.00,3
158348,Here\'s Tinaaa,35200,1869615,,4,7816,￥5010.00-6664.00,3
87208,Safiya D.,35200,3809341,,7,1794,￥5370.00-7089.00,4
107332,Right Beyond,35200,5561289,,0,2244,￥0.00-0.00,2
187487,fitappy,35200,8553105,,6,2685,￥5280.00-7023.00,4
114726,Carla Landy,35300,481107,,7,1266,￥5235.00-6858.00,4
144931,DALLI달리,35300,2128073,,2,9406,￥3435.00-4500.00,3
85193,L\'instant inutile,35300,2264555,,6,2007,￥5520.00-7342.00,4
232494,Open Eye News,35300,25039859,,3,16127,￥5085.00-6662.00,3
217252,LCM,35300,46595073,,0,20829,￥0.00-0.00,2
180146,Daily English Learning,35300,43570,,3,1925,￥3780.00-5028.00,3
84256,Alexandra L.,35300,2459239,,6,3399,￥5430.00-7005.00,4
221252,Emprendedores,35300,2061301,,3,3019,￥4905.00-6524.00,3
121905,Keisha G.,35300,2166949,,13,2420,￥5370.00-7143.00,4
103280,Simona Nappi MUA,35400,5696030,,12,4359,￥5250.00-6930.00,4
229305,Johan FF,35400,7882780,,8,2007,￥3240.00-4180.00,4
160462,Jennifer Brooks,35400,2526303,,3,2239,￥5370.00-7089.00,3
141537,PinkishSoul101,35400,6199953,,0,5525,￥5355.00-7123.00,2
201195,Amarin Newmedia,35400,19500838,,3,8751,￥4665.00-6065.00,3
158651,ecoidalia,35400,11065137,,0,3495,￥5220.00-6786.00,2
164331,Vivian薇薇一笑 刘秀薇,35500,2001098,,3,32324,￥4575.00-5948.00,3
232033,Olivia Hunter,35500,0,,6,1649,￥5550.00-7382.00,4
113342,IRINA,35500,1379694,,6,4432,￥5820.00-7625.00,2
207642,VividMakeup: Aja,35500,5173814,,3,2432,￥5415.00-6986.00,3
139027,Katie Cooks and Crafts,35500,5099846,,6,1409,￥4770.00-6345.00,4
207851,Hams Saleh,35500,1199963,阿拉伯联合酋长国,8,3015,￥4440.00-5861.00,4
95356,RuthTheTruth,35600,2166451,,10,7874,￥4020.00-5186.00,4
95421,AllThingsLisa,35600,2819884,,8,9571,￥3795.00-4934.00,4
176763,nadia ibtissam,35600,6204665,,8,1945,￥5220.00-6891.00,4
122094,Monique A. Martinez,35600,1897873,,6,1673,￥5265.00-6950.00,4
141640,justWannaHaveGreen,35700,16819078,,0,12175,￥3750.00-4838.00,2
181263,Health Tone,35700,8045628,,3,7017,￥5235.00-6754.00,3
74346,The FILMMAKERS Guide to the Galaxy,35700,12760091,,2,9813,￥3985.00-5181.00,2
170100,Manou Jue Cardoso,35700,4311787,,4,11808,￥4635.00-6165.00,4
201221,Kadirecipes,35700,6589787,,3,2869,￥4830.00-6279.00,3
80706,Im Haute,35700,5730440,,1,1402,￥4095.00-5447.00,3
197922,Willem Van Cotthem,35700,16287468,,1,5102,￥5220.00-6734.00,3
127066,Karla Jaramillo,35700,1842164,,5,3915,￥4965.00-6455.00,4
181535,Gricelda Suarez J,35800,2091735,,5,1923,￥5400.00-7074.00,3
217013,Manoela Meinke,35800,1727193,,6,1510,￥5535.00-7141.00,4
169656,Weird Guys,35800,1937237,,2,1750,￥5610.00-7350.00,3
76409,Tara E.,35800,2684538,,13,2216,￥4635.00-5980.00,4
132063,Любимая Вкуснятина,35800,15104212,,2,5413,￥4005.00-5287.00,2
210693,ALSHAHED KW,35800,13715317,,2,10004,￥5085.00-6611.00,2
170212,Journal Away,35900,1639427,,6,3445,￥3165.00-4178.00,4
148732,FitBritUSA1,35900,3478101,,2,2978,￥5235.00-6858.00,2
198780,Livin\' Free,35900,5730771,,11,3924,￥5385.00-7109.00,4
183854,WomenSouls,36000,855323,,6,5364,￥5475.00-7063.00,4
151155,HENDYMANOID,36000,4869035,,8,4185,￥5340.00-6889.00,4
194215,終結Jean,36000,16635947,,4,17689,￥3960.00-5109.00,3
120725,Ayola O,36000,1560264,,5,4780,￥4785.00-6221.00,4
150673,ViveenRosa,36000,6766104,,10,1526,￥5340.00-7103.00,4
221021,Celebrity Life,36000,12378581,,2,5171,￥4860.00-6270.00,3
205400,Watsons Thailand,36000,23128233,,5,14406,￥4665.00-6205.00,3
93547,Francesca Cruz,36000,13851823,,0,4072,￥0.00-0.00,2
234207,GLAAD,36000,19558568,,8,5643,￥4185.00-5483.00,4
93887,Uporządkowana,36100,8222333,,2,12350,￥4065.00-5244.00,2
204058,Victoria Fernandez,36100,1178124,,7,29705,￥3825.00-5011.00,4
109051,Heart Breathings,36100,2346715,,10,8478,￥3675.00-4815.00,4
144228,たちばなな,36100,16996111,,2,5587,￥4560.00-5883.00,2
197655,Overall Adventures,36100,3414793,,10,1354,￥5085.00-6764.00,4
212102,Kent Altena,36100,7029752,,10,2238,￥5490.00-7083.00,4
222295,Dubai Maven,36200,2035891,阿拉伯联合酋长国,4,1639,￥5250.00-6773.00,4
109459,joesbeautyworld,36200,4821552,,1,4245,￥5505.00-7102.00,3
92306,Jay Diaz,36200,7317735,,3,5416,￥4605.00-6125.00,3
77486,TVFashionShow,36200,29016612,,2,16544,￥3570.00-4713.00,2
85373,كعب عالي,36200,3601339,阿拉伯联合酋长国,1,1464,￥5430.00-7005.00,3
178844,美天電視,36200,10083657,,12,2529,￥4575.00-5994.00,4
118342,Voice Of Reason,36200,29760682,,0,9345,￥5265.00-6950.00,2
77899,수망구TV,36300,3535409,,4,12378,￥4260.00-5496.00,3
207730,Make Your Own Molds,36300,8028623,,2,7100,￥5415.00-7040.00,2
126572,lepoint Jenn,36300,2997977,,0,2493,￥0.00-0.00,2
190825,Aleigha Nicole,36300,2076348,,10,1716,￥5535.00-7362.00,4
118799,KabaretNN01,36300,36082797,,0,27902,￥4425.00-5709.00,2
75234,LeifRogersMD,36300,7444788,,3,5929,￥5160.00-6708.00,3
82770,Camilla Stoian,36300,2612879,,11,1234,￥4740.00-6115.00,1
213555,almalatina29,36300,3104942,,8,1364,￥5280.00-7023.00,4
118248,Paradis du Hénné,36300,5094949,,3,1973,￥4500.00-5940.00,3
165087,Andrea Cimatti,36400,1882208,,8,3086,￥3720.00-4799.00,4
201510,Ana Conideade manualidades,36400,3227978,,12,2424,￥4500.00-5985.00,4
161565,小豬杯杯,36400,8749287,,2,6928,￥1940.00-2542.00,2
143855,zoe whiting,36500,2109224,,6,1756,￥5565.00-7402.00,4
219283,Foodies And Spice,36500,1880888,,7,1178,￥4080.00-5264.00,4
108390,Chachis,36500,1324098,,8,6713,￥5370.00-7089.00,4
171592,REALIST,36500,6056609,,19,13239,￥4125.00-5445.00,4
190158,P4P China,36500,5386617,,0,4720,￥5505.00-7157.00,2
98847,la pianista,36500,17875101,,3,3749,￥3525.00-4653.00,3
189331,BEETABEAUTYTV,36600,1919743,,11,1729,￥5580.00-7422.00,4
103758,Поделки Своими Руками,36600,15981303,,0,13844,￥5205.00-6767.00,2
211667,Mercredi Addams,36600,5819443,,0,5051,￥0.00-0.00,2
81176,A Working MOM\'s RUSH,36600,3808074,阿拉伯联合酋长国,2,16911,￥5475.00-7173.00,3
86872,Indiah.t,36600,1420706,,8,46460,￥4065.00-5366.00,4
208403,Stefania,36600,1576488,,0,1401,￥0.00-0.00,2
228418,AllTop10\'s,36600,10490900,,2,4845,￥5430.00-7114.00,2
166528,tuniez83,36600,4950979,,0,2297,￥5505.00-7157.00,2
179672,MakeMeCrafty,36600,3354914,,4,1525,￥5490.00-7192.00,3
158115,kallmny,36600,55465500,,3,17349,￥5085.00-6764.00,3
93786,furnaz,36600,8047169,,2,2126,￥4320.00-5660.00,3
168643,Picking Profits,36600,3910423,,7,1278,￥5610.00-7406.00,4
82499,Marcelo Pellegrino,36600,12429488,,4,2928,￥4140.00-5507.00,3
167426,DisneyKittee,36700,5595561,,8,9992,￥4845.00-6299.00,4
213617,Kayla Dawn Cook,36700,1129146,,9,5787,￥4065.00-5366.00,4
146569,Yara Michels,36700,2889597,,1,7209,￥5565.00-7179.00,3
81641,wigsandwanderlust,36700,3274395,,20,2408,￥3375.00-4422.00,4
165212,JubrilAgoro,36700,6045493,,3,2798,￥5430.00-7222.00,3
208406,DIYencasa,36700,6716731,,0,2099,￥0.00-0.00,2
123992,Katie Puckrik Smells,36700,6284636,,1,1944,￥5340.00-7049.00,3
145655,Makeupaddict57,36700,3004810,,8,1370,￥5610.00-7350.00,4
2851,Filomena Amore,36800,9544632,,6,19888,￥4650.00-6138.00,4
106664,ここあつみ/ゆわももチャンネルのママ,36800,2904480,,0,6413,￥0.00-0.00,2
98697,Carolina Zaro,36800,1499817,墨西哥,14,2623,￥3610.00-4802.00,4
158328,alejandro castillo,36800,16306029,,0,13746,￥5145.00-6843.00,2
100649,Cassandre Beccai,36800,2485954,,1,1164,￥5625.00-7369.00,3
112101,你会怎么做官方频道 - What would you do,36800,16060890,,2,6003,￥4635.00-6119.00,2
214646,smrr00,36800,13515209,,4,6309,￥5595.00-7386.00,3
157380,Makoto.ASMR,36800,15955876,,2,4962,￥5595.00-7274.00,2
151397,THE SISTERS,36900,5605040,,8,4415,￥4395.00-5670.00,4
123609,Yeah Cy.,36900,2070545,,10,1345,￥4470.00-5767.00,4
116813,Влад Топалов / Vlad Topalov,36900,13564134,,4,8888,￥3780.00-4914.00,3
192986,Millionview.s,36900,3670154,,4,15785,￥4605.00-5987.00,3
200804,3a2ilati,36900,16527416,,3,14553,￥5250.00-6773.00,3
193400,TRENDY TV 트렌디 티비,36900,38468108,,2,11813,￥5565.00-7291.00,2
139009,Isadora Cheng,36900,8853219,,1,2954,￥5715.00-7487.00,3
210366,Afrique Femme,37000,2556269,,4,16005,￥3900.00-5070.00,3
129792,WildBlueYonder,37000,5211498,,9,4208,￥5220.00-6943.00,4
201373,MyHeritage,37000,24008240,,2,18475,￥4530.00-5889.00,3
236227,BeYourSelfByAlex,37000,3986950,,4,3386,￥5550.00-7382.00,3
145081,Iris Amber,37000,4192889,,2,21504,￥3630.00-4719.00,3
203376,Cel,37000,2230969,,6,3622,￥4905.00-6475.00,4
103391,Super League Triathlon,37000,13447734,,1,1684,￥578.00-763.00,3
187473,lahamag.com,37000,27484976,,0,12194,￥0.00-0.00,2
84875,艾克斯xfitness有氧生活,37000,8790192,,0,1348,￥4890.00-6357.00,2
221044,Josh Beasley,37100,4649277,,6,1241,￥5370.00-6928.00,4
232047,ZAPADICTOS TV,37100,2291195,,11,9222,￥4605.00-5987.00,1
165505,Creations with Christina,37100,6100151,,9,5334,￥5385.00-7055.00,4
213628,#WePlayStrong - The Women\'s Football Channel,37100,21666261,,4,18032,￥3780.00-4914.00,4
148157,Рукоделие,37100,4946812,,5,1426,￥4980.00-6524.00,4
230752,俏美食,37100,10416426,,4,2299,￥3945.00-5129.00,3
186170,PIXIE CHICK,37100,6099616,,4,1660,￥5340.00-6942.00,3
118246,justtina justtina,37200,7250014,,5,4367,￥5610.00-7462.00,3
120420,"GrimOptimist LIVE - Блоги, подкасты, стримы.",37200,11903069,,18,1154,￥5520.00-7176.00,4
124723,SagaFairytale,37200,2478964,,2,2347,￥5760.00-7604.00,3
107640,Syusyu Fierce,37200,5778440,,6,5267,￥5415.00-7202.00,4
122594,reKindle.org,37200,13288801,,4,11445,￥5475.00-7063.00,3
95313,TheLovely_ Rose,37200,2576185,,9,63984,￥21499.00-27734.00,1
123445,Hauskonzerte,37200,29912106,,3,25773,￥5445.00-7133.00,3
84236,Cocina Con Francia,37200,4294380,,2,2545,￥3465.00-4574.00,2
180750,Sandra Shehab,37200,1574330,,5,12910,￥3930.00-5070.00,3
231117,Caty,37200,6962519,,2,1902,￥4485.00-5831.00,3
171765,Ahmad Zul Harith,37200,41374979,,0,11979,￥5235.00-6963.00,2
118966,Mella Barbie,37200,1769249,,4,1614,￥5010.00-6664.00,4
216678,SimplyAshleysLife,37300,3552133,,7,3100,￥5655.00-7522.00,4
140782,Кристина Ерогодская,37300,2314880,,3,2051,￥5730.00-7621.00,3
195856,EsMay Life,37300,6838513,,5,1748,￥5160.00-6863.00,4
107602,Olivia Krogh,37300,11439122,,3,10395,￥5040.00-6603.00,3
80171,GAMEBACAYcom,37300,76669074,,0,23318,￥0.00-0.00,2
198336,prohairandmore,37300,16153524,,0,5167,￥0.00-0.00,2
216303,olive chels,37300,2561385,,10,4149,￥5010.00-6564.00,4
201158,Sandra Willer,37400,1088304,,1,6511,￥5775.00-7623.00,3
134635,Disney DeKa,37400,44281115,,2,19187,￥5175.00-6676.00,3
180507,AmazingDorisBeauty,37400,3043933,,4,1395,￥5640.00-7389.00,3
154748,CLEO Thailand,37400,10170365,,4,4448,￥5325.00-6870.00,3
173862,famous top5,37400,11012447,,0,2402,￥3855.00-5089.00,2
131350,Thomas Nelson,37400,14040815,,1,2693,￥4230.00-5457.00,3
196419,hamburguesinha,37500,1823389,,17,12710,￥5070.00-6591.00,4
119432,국제아재International uncle,37500,7047859,,7,3359,￥4890.00-6309.00,4
223372,Saleemah Cartwright,37500,2606693,,4,4666,￥5565.00-7291.00,4
98157,Craft And Color,37500,6646192,墨西哥,17,5839,￥3760.00-4888.00,4
88217,衛斯理頻道 (wesley09171),37500,7846410,,3,5748,￥4200.00-5586.00,3
187568,nelly ney,37500,3678240,,4,2796,￥5115.00-6701.00,3
90084,Carine Abboud,37500,2216797,,3,1513,￥4845.00-6299.00,3
197909,Thomas Johnson,37500,4311567,,2,1911,￥5280.00-6864.00,2
4105,BeeUunique,37600,4211879,,5,780,￥5700.00-7581.00,4
167652,Brooklyn Maldonado,37600,4935636,,4,5674,￥4620.00-6053.00,4
121667,Bshayer Anees -بشاير,37600,4740298,,6,4025,￥5475.00-7118.00,4
226187,نظام المرأة الشامل أبونور أحمدي,37600,4558125,,0,3737,￥0.00-0.00,2
178625,playTDG,37600,42589987,,0,19846,￥0.00-0.00,2
136493,Jill\'s ASMR,37600,7261466,,5,3253,￥5490.00-7192.00,3
172645,TheNoomsupat,37600,22529744,,0,10179,￥5235.00-6858.00,2
173653,SuelleN13,37600,22444373,,0,6450,￥0.00-0.00,2
191869,Lily,37600,1605080,,12,1249,￥5160.00-6708.00,4
199338,Julia Kristine,37700,2372598,,10,5967,￥3135.00-4107.00,4
184978,MakeupwithJess,37700,2867789,,3,2554,￥5760.00-7661.00,3
208360,Wizace chembook,37700,4855545,,0,4555,￥4950.00-6485.00,2
232053,Iamglambitious_,37700,1271479,,5,10875,￥3300.00-4323.00,4
126794,Jordyn Rebecca,37700,547389,,4,2860,￥5715.00-7430.00,4
218477,listener86,37700,30440740,,3,23344,￥4560.00-5974.00,3
91398,ijeomauna,37700,5230678,,4,4628,￥5745.00-7526.00,4
181158,Blog Elas Por Elas,37700,4007406,,9,3238,￥5475.00-7063.00,1
151315,IdealFit,37800,6294852,,0,5095,￥4995.00-6544.00,2
168103,Little Dreamer Photography Studio,37800,8154442,,1,6260,￥3720.00-4948.00,3
